RepeatUnitSMILES,PropertyValue,TestFreq,TestFreqUnit,TestTemp,TestTempUnit
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.031,0.1,kHz,125,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.031,1,kHz,125,C
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.031,1,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.031,0.1,KHz,100,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.031,100,KHz,25,C
*CC(CO*)(CS(=O)(=O)CCCS(C)(=O)=O)CS(=O)(=O)CCCS(C)(=O)=O,0.0311,0.01,kHz,-50,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0311,0.1,kHz,150,C
*NCCCCCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0312,1,kHz,25,C
*CC(CO*)(CSCCCS(C)(=O)=O)CSCCCS(C)(=O)=O,0.0312,1,kHz,-100,C
*CC(CO*)(CSCCCS(C)(=O)=O)CSCCCS(C)(=O)=O,0.0312,10,kHz,0,C
*CC(*)Cl,0.0314,0.06,KHz,25,C
*Oc4ccc(S(=O)(=O)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0318,10,kHz,230,C
*Oc4ccc(C(C)(CCC(=O)OCCS(C)(=O)=O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0318,10,kHz,-50,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0318,0.01,kHz,100,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0319,100,kHz,150,C
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.032,0.01,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.032,0.01,KHz,100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.032,10,KHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.032,100,KHz,190,C
*NCCOCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0322,0.06,kHz,50,C
*c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cc5,0.0322,100,kHz,250,C
*NCCCCCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0323,1,kHz,50,C
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,0.0323,0.001,kHz,50,C
*CC(*)C(=O)OCCS(C)(=O)=O,0.0323,10,kHz,-100,C
*c4ccc(c3nc2cc1nc(*)oc1cc2o3)cc4,0.0323,0.1,kHz,200,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.03248,0.01,kHz,75,C
*CC(CO*)(CS(=O)(=O)CCCS(C)(=O)=O)CS(=O)(=O)CCCS(C)(=O)=O,0.0328,0.1,kHz,-100,C
*CC(CS(C)(=O)=O)O*,0.0329,0.1,kHz,-50,C
*CC(CS(=O)(=O)CCCS(C)(=O)=O)O*,0.033,10,kHz,50,C
*CC(*)Cl,0.033,0.06,KHz,40,C
*CC(*)C#N,0.033,1000,kHz,25,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.033,0.1,KHz,220,C
*C/C=C(Cl)/C*,0.033,10,kHz,26,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O,0.03317,0.00001,kHz,75,C
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,0.0332,100,kHz,-50,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0332,1,kHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0332,10,kHz,150,C
*CC(CO*)(CSCCCS(C)(=O)=O)CSCCCS(C)(=O)=O,0.0333,0.1,kHz,-100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0334,0.001,kHz,100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0334,0.01,kHz,100,C
*CC(CS(=O)(=O)CCCS(C)(=O)=O)O*,0.0338,0.1,kHz,25,C
*CC(CS(C)(=O)=O)O*,0.0339,100,kHz,50,C
*CC(*)c1ccccc1,0.0339,0.1,kHz,100,C
*CC(*)C(=O)OCCS(C)(=O)=O,0.0339,10000,kHz,-30,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2)cc3,0.034,0.001,kHz,25,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2)cc3,0.034,1,kHz,25,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.034,0.01,kHz,100,C
*CC(*)Cl,0.034,0.06,KHz,60,C
*c5cccc(c4nc3cc(c2ccc1[nH]c(*)nc1c2)ccc3[nH]4)c5,0.034,100,kHz,25,C
*NCCOCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0342,0.06,kHz,25,C
*CC(CO*)(CSCCCS(C)(=O)=O)CSCCCS(C)(=O)=O,0.0344,0.01,kHz,-100,C
*Oc3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3,0.0345,100,kHz,190,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0345,0.001,kHz,100,C
*c4ccc(c3nc2cc1nc(*)oc1cc2o3)cc4,0.0345,10,kHz,250,C
*Oc2ccc(C(C)(CCC#N)c1ccc(OC(*)=O)cc1)cc2,0.0346,10,KHz,177,C
*CC(CS(C)(=O)=O)O*,0.0347,10,kHz,-50,C
*N=P(*)(Oc1ccccc1)Oc2ccccc2,0.034763242,0.1,kHz,127,C
*CC(CS(=O)(=O)CCCS(C)(=O)=O)O*,0.0348,1,kHz,-50,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O,0.03488,0.01,kHz,100,C
*NCCCCCCCCCCCC(*)=O,0.035,100,kHz,25,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.035,0.1,KHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.035,0.001,KHz,190,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.035,10,KHz,150,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.035,1,KHz,220,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0351,10,kHz,0,C
*CC(CSCCCS(C)(=O)=O)O*,0.0352,0.1,kHz,-50,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.03527,1,kHz,100,C
*c8cccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)c4)c5C#N)c6C#N)c7C#N)c8,0.0354,0.001,kHz,100,C
*Oc4ccc(C(C)(CCC(=O)OCCS(C)(=O)=O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.03543,100,kHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0355,0.001,kHz,100,C
*CC(CS(C)(=O)=O)O*,0.0357,1,kHz,-50,C
*CC(CS(=O)(=O)CCCS(C)(=O)=O)O*,0.0357,100,kHz,25,C
*CC(*)c1ccncc1,0.036,0.1,kHz,25,C
*CC(*)(C)C(=O)OCCCC,0.036,1,kHz,25,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.036,10,KHz,220,C
*c4ccc(c3nc2cc1nc(*)oc1cc2o3)cc4,0.036,1,KHz,250,C
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,0.0361,0.01,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0363,1,kHz,150,C
*CC(CO*)(CS(=O)(=O)CCCS(C)(=O)=O)CS(=O)(=O)CCCS(C)(=O)=O,0.0364,0.01,kHz,-100,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.03651,0.00001,kHz,75,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0366,0.01,kHz,100,C
*CC(CS(C)(=O)=O)O*,0.0367,10,kHz,0,C
*CC(CO*)(CSCCCS(C)(=O)=O)CSCCCS(C)(=O)=O,0.0368,0.001,kHz,-100,C
*CC(CCl)O*,0.0369,0.1,kHz,0,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2)cc3,0.037,0.001,kHz,50,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2)cc3,0.037,1,kHz,50,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.037,1,KHz,225,C
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.037,1,kHz,75,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.037,0.01,KHz,100,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.037,0.1,kHz,100,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.037,100,KHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0371,0.001,kHz,100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0371,0.01,kHz,100,C
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,0.0372,1,kHz,0,C
*Nc2cccc(NC(=O)Nc1cccc(NC(*)=O)c1)c2,0.0377,1000,kHz,160,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Oc1ccc(*)cc1)cc2)cc3,0.038,10,kHz,50,C
*NC(=S)Nc2ccc(NC(=S)Nc1ccc(*)cc1)cc2,0.038,0.01,kHz,75,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.038,0.1,kHz,100,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.038,1,kHz,150,C
*CC(*)(C)C#N,0.038,1,kHz,23,C
*c8ccc(Oc7ccc(c6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cn6)nc7)cc8,0.038,100,KHz,220,C
*c4ccc(c3nc2cc1nc(*)oc1cc2o3)cc4,0.038,0.4,kHz,225,C
*Oc1ccc(*)cc1,0.038017429,1,kHz,250,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0381,0.1,kHz,150,C
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,0.0383,0.01,kHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0383,0.001,kHz,100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0385,10,kHz,150,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0386,0.01,kHz,150,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.039,0.01,kHz,125,C
*NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2,0.039,0.1,kHz,150,C
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.039,1,kHz,100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.039,0.001,KHz,100,C
*c8cccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)c4)c5C#N)c6C#N)c7C#N)c8,0.0391,0.1,kHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0392,0.01,kHz,100,C
*CC(CO*)(CSCCCS(C)(=O)=O)CSCCCS(C)(=O)=O,0.0394,0.001,kHz,0,C
*N=P(*)(Cl)Cl,0.039618812,1,kHz,-23,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.03977,10,kHz,100,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.03991,0.0001,kHz,100,C
*Sc1ccc(*)cc1,0.04,0.00001,KHz,165,C
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.04,10,kHz,100,C
*CC(*)O,0.04,120,KHz,25,C
*CC(*)Cl,0.04,0.06,KHz,80,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.04,1,KHz,190,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.04,1,KHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.04,0.001,KHz,100,C
*/C=C/c1ccc(*)cc1,0.04,100,kHz,-114,C
*/C=C/c1ccc(*)cc1,0.04,1,kHz,-173,C
*/C=C/c1ccc(*)cc1,0.04,10,kHz,-173,C
*Oc4ccc(S(=O)(=O)c3ccc(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0401,0.1,kHz,220,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0401,1,kHz,150,C
*N=P(*)(Cl)Cl,0.040116288,0.1,kHz,-23,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.0402,0.01,kHz,270,C
*c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cc5,0.0405,1,kHz,200,C
*N=P(*)(Cl)Cl,0.040502775,10,kHz,-23,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Oc1ccc(*)cc1)cc2)cc3,0.041,0.001,kHz,25,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Oc1ccc(*)cc1)cc2)cc3,0.041,0.01,kHz,50,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2)cc3,0.041,0.1,kHz,75,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2)cc3,0.041,10,kHz,100,C
*NC(=S)Nc2ccc(NC(=S)Nc1ccc(*)cc1)cc2,0.041,0.1,kHz,100,C
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.041,0.01,kHz,75,C
*CC(CSCCCS(C)(=O)=O)O*,0.041,0.001,kHz,-100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.041,0.01,KHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.041,0.01,KHz,190,C
*C(C)COCC(C)COCC(C)n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O,0.04129,0.001,kHz,50,C
*Oc1ccc(*)cc1,0.041596452,1,kHz,300,C
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,0.0416,100,kHz,50,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0416,0.001,kHz,150,C
*c6ccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=C)n(*)c(=C)c1cc2c3=O)c4)c5C#N)cc6,0.0419,0.001,kHz,25,C
*NC(=S)Nc3ccc(NC(=S)Nc2ccc(Cc1ccc(*)cc1)cc2)cc3,0.042,0.1,kHz,100,C
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,0.042,0.1,kHz,100,C
*CC(*)c1ccncc1,0.042,10000,kHz,25,C
*CC(*)C(=O)OCCS(C)(=O)=O,0.042,1,kHz,-100,C
*CC(*)(C)C(=O)OCC,0.042,0.1,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.042,0.001,KHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.042,100,KHz,190,C
*c5cccc(c4nc3cc(c2ccc1[nH]c(*)nc1c2)ccc3[nH]4)c5,0.042,60,KHz,50,C
*CC(CS(=O)(=O)CCCS(C)(=O)=O)O*,0.0421,10,kHz,-50,C
*CC(CO*)(CSCCCS(C)(=O)=O)CSCCCS(C)(=O)=O,0.0422,1,kHz,-50,C
*c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cc5,0.0422,100,kHz,100,C
*CC(CS(C)(=O)=O)O*,0.0423,0.01,kHz,0,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0425,0.1,kHz,150,C
*N=P(*)(Cl)Cl,0.042645096,100,kHz,-23,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0428,0.1,kHz,150,C
*NCCOCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0429,1,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0432,0.001,kHz,100,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0436,0.01,kHz,100,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0436,10,kHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0437,0.001,kHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0439,1,kHz,0,C
*CC(*)C(=O)OCCS(C)(=O)=O,0.044,0.001,kHz,-100,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.044,0.01,kHz,150,C
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,0.0441,10,kHz,-50,C
*NCCOCCNNC(=O)Nc1cc(NC(=O)N*)ccc1C,0.0444,1,kHz,100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0444,1,kHz,150,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0444,0.001,kHz,100,C
*CC(CS(C)(=O)=O)O*,0.0445,100,kHz,0,C
*CC(CS(=O)(=O)CCCS(C)(=O)=O)O*,0.0445,100,kHz,-50,C
*CC(CS(=O)(=O)CCCS(C)(=O)=O)O*,0.0445,100,kHz,0,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.04469,0.1,kHz,100,C
